Point #0: x=7180.2802734375, y=-15971.3759765625, z=293.5487976074219, yaw=-161.7006378173828
Point #1172: x=7743.3984375, y=-2123.248779296875, z=56.52216339111328, yaw=119.9695053100586
Point #1173: x=-1809.8729248046875, y=-10157.009765625, z=275.33636474609375, yaw=76.08387756347656
Point #1174: x=7758.2705078125, y=-2142.031494140625, z=57.0715217590332, yaw=-60.03047561645508
Point #1175: x=7758.2705078125, y=-2142.031494140625, z=57.0715217590332, yaw=-60.03047561645508
Point #1176: x=7758.2705078125, y=-2142.031494140625, z=57.0715217590332, yaw=-60.03047561645508
Point #1177: x=7883.50732421875, y=-2351.782958984375, z=49.6815185546875, yaw=124.56753540039062
Point #1178: x=7883.50732421875, y=-2351.782958984375, z=49.6815185546875, yaw=124.56753540039062
Point #1179: x=7883.50732421875, y=-2351.782958984375, z=49.6815185546875, yaw=124.56753540039062
Point #1180: x=285.5998229980469, y=-5325.80224609375, z=191.92996215820312, yaw=-126.95528411865234
Point #1181: x=265.2521667480469, y=-5347.02685546875, z=192.5757598876953, yaw=53.044715881347656
Point #1182: x=265.2521667480469, y=-5347.02685546875, z=192.5757598876953, yaw=53.044715881347656
Point #1183: x=7900.025390625, y=-2369.5888671875, z=48.68586730957031, yaw=-55.43245315551758
Point #1184: x=7900.025390625, y=-2369.5888671875, z=48.68586730957031, yaw=-55.43245315551758
Point #1185: x=7900.025390625, y=-2369.5888671875, z=48.68586730957031, yaw=-55.43245315551758
Point #1186: x=8164.94873046875, y=-2760.25048828125, z=52.93002700805664, yaw=124.56752014160156
Point #1187: x=8164.94873046875, y=-2760.25048828125, z=52.93002700805664, yaw=124.56752014160156
Point #1188: x=8164.94873046875, y=-2760.25048828125, z=52.93002700805664, yaw=124.56752014160156
Point #1189: x=8177.51611328125, y=-2772.322021484375, z=54.50996017456055, yaw=-55.43244934082031
Point #1190: x=8177.51611328125, y=-2772.322021484375, z=54.50996017456055, yaw=-55.43244934082031
Point #1191: x=8616.1416015625, y=-3422.3505859375, z=56.26858139038086, yaw=123.03984069824219
Point #1192: x=8616.1416015625, y=-3422.3505859375, z=56.26858139038086, yaw=123.03984069824219
Point #1193: x=8616.1416015625, y=-3422.3505859375, z=56.26858139038086, yaw=123.03984069824219
Point #1194: x=-6686.509765625, y=2206.918701171875, z=112.59892272949219, yaw=-13.968442916870117
Point #1195: x=-6661.6181640625, y=2197.120361328125, z=112.60530853271484, yaw=166.03155517578125
Point #1196: x=-6661.6181640625, y=2197.120361328125, z=112.60530853271484, yaw=166.03155517578125
Point #1197: x=7216.15966796875, y=-1664.04931640625, z=52.75300598144531, yaw=-157.65687561035156
Point #1198: x=7285.6337890625, y=-2872.890625, z=61.39873504638672, yaw=98.37482452392578
Point #1199: x=7285.6337890625, y=-2872.890625, z=61.39873504638672, yaw=98.37482452392578
Point #1200: x=7285.6337890625, y=-2872.890625, z=61.39873504638672, yaw=98.37482452392578
Point #1201: x=7101.3994140625, y=-2405.032958984375, z=58.030643463134766, yaw=-66.00186157226562
Point #1202: x=7101.3994140625, y=-2405.032958984375, z=58.030643463134766, yaw=-66.00186157226562
Point #1203: x=7085.822265625, y=-2378.648193359375, z=58.47406768798828, yaw=113.99812316894531
Point #1204: x=7085.822265625, y=-2378.648193359375, z=58.47406768798828, yaw=113.99812316894531
Point #1205: x=7085.822265625, y=-2378.648193359375, z=58.47406768798828, yaw=113.99812316894531
Point #1206: x=6833.640625, y=-1834.7454833984375, z=54.16136932373047, yaw=-61.35517501831055
Point #1207: x=6833.640625, y=-1834.7454833984375, z=54.16136932373047, yaw=-61.35517501831055
Point #1208: x=6833.640625, y=-1834.7454833984375, z=54.16136932373047, yaw=-61.35517501831055
Point #1209: x=2252.71337890625, y=-1421.410888671875, z=88.07202911376953, yaw=70.45399475097656
Point #1210: x=-7150.87939453125, y=3665.697998046875, z=87.37564086914062, yaw=-0.3419494926929474
Point #1211: x=-1719.3350830078125, y=-10921.74609375, z=288.6929626464844, yaw=79.20093536376953
Point #1212: x=-1719.3350830078125, y=-10921.74609375, z=288.6929626464844, yaw=79.20093536376953
Point #1213: x=-1719.3350830078125, y=-10921.74609375, z=288.6929626464844, yaw=79.20093536376953
Point #1214: x=-1677.486083984375, y=-10721.0263671875, z=285.2933654785156, yaw=-100.79906463623047
Point #1215: x=-1677.486083984375, y=-10721.0263671875, z=285.2933654785156, yaw=-100.79906463623047
Point #1216: x=-1677.486083984375, y=-10721.0263671875, z=285.2933654785156, yaw=-100.79906463623047
Point #1217: x=7466.16748046875, y=-2618.103759765625, z=55.43412780761719, yaw=-144.2410125732422
Point #1218: x=6821.2373046875, y=-1819.3387451171875, z=54.197044372558594, yaw=118.64483642578125
Point #1219: x=6821.2373046875, y=-1819.3387451171875, z=54.197044372558594, yaw=118.64483642578125
Point #1220: x=6821.2373046875, y=-1819.3387451171875, z=54.197044372558594, yaw=118.64483642578125
Point #1221: x=6561.05224609375, y=-1335.713134765625, z=52.46937561035156, yaw=-61.35517501831055
Point #1222: x=6561.05224609375, y=-1335.713134765625, z=52.46937561035156, yaw=-61.35517501831055
Point #1223: x=6561.05224609375, y=-1335.713134765625, z=52.46937561035156, yaw=-61.35517501831055
Point #1224: x=6549.423828125, y=-1321.725341796875, z=51.58596420288086, yaw=118.64482116699219
Point #1225: x=6549.423828125, y=-1321.725341796875, z=51.58596420288086, yaw=118.64482116699219
Point #1226: x=6367.6123046875, y=-949.0639038085938, z=47.35626220703125, yaw=-67.18557739257812
Point #1227: x=6367.6123046875, y=-949.0639038085938, z=47.35626220703125, yaw=-67.18557739257812
Point #1228: x=6367.6123046875, y=-949.0639038085938, z=47.35626220703125, yaw=-67.18557739257812
Point #1229: x=596.6903686523438, y=-4372.14599609375, z=174.64739990234375, yaw=-54.35643768310547
Point #1230: x=596.6903686523438, y=-4372.14599609375, z=174.64739990234375, yaw=-54.35643768310547
Point #1231: x=605.7986450195312, y=-4874.7099609375, z=186.1549835205078, yaw=65.55035400390625
Point #1232: x=605.7986450195312, y=-4874.7099609375, z=186.1549835205078, yaw=65.55035400390625
Point #1233: x=8104.3017578125, y=-2245.125, z=51.546512603759766, yaw=-61.6844596862793
Point #1234: x=7216.15966796875, y=-1664.04931640625, z=52.75300598144531, yaw=-157.65687561035156
Point #1235: x=7454.49365234375, y=-2614.05419921875, z=55.60832977294922, yaw=-53.03361892700195
Point #1236: x=6753.6708984375, y=-348.1048278808594, z=45.90642547607422, yaw=25.15195655822754
Point #1237: x=6952.43994140625, y=-258.6412353515625, z=42.90738296508789, yaw=-154.84805297851562
Point #1238: x=-387.06072998046875, y=-4879.6796875, z=192.31385803222656, yaw=30.274934768676758
Point #1239: x=-387.06072998046875, y=-4879.6796875, z=192.31385803222656, yaw=30.274934768676758
Point #1240: x=-387.06072998046875, y=-4879.6796875, z=192.31385803222656, yaw=30.274934768676758
Point #1241: x=-313.8206481933594, y=-4847.59716796875, z=190.99395751953125, yaw=-158.40792846679688
Point #1242: x=7322.2080078125, y=-509.4250183105469, z=44.38334274291992, yaw=-59.849666595458984
Point #1243: x=-1589.106201171875, y=-10201.525390625, z=277.5884094238281, yaw=-13.102895736694336
Point #1244: x=11032.078125, y=-10338.83203125, z=106.88697814941406, yaw=79.20791625976562
Point #1245: x=11032.078125, y=-10338.83203125, z=106.88697814941406, yaw=79.20791625976562
Point #1246: x=10650.11328125, y=-6719.66162109375, z=81.59956359863281, yaw=-65.095458984375
Point #1247: x=-290.55413818359375, y=-4833.5302734375, z=189.82479858398438, yaw=27.27566909790039
Point #1248: x=-238.0812225341797, y=-4799.88134765625, z=188.58265686035156, yaw=-135.5679931640625
Point #1249: x=-238.0812225341797, y=-4799.88134765625, z=188.58265686035156, yaw=-135.5679931640625
Point #1250: x=-238.0812225341797, y=-4799.88134765625, z=188.58265686035156, yaw=-135.5679931640625
Point #1251: x=-1658.65283203125, y=-10486.20703125, z=280.41973876953125, yaw=-11.12769603729248
Point #1252: x=-1658.65283203125, y=-10486.20703125, z=280.41973876953125, yaw=-11.12769603729248
Point #1253: x=-1658.65283203125, y=-10486.20703125, z=280.41973876953125, yaw=-11.12769603729248
Point #1254: x=-1644.4420166015625, y=-10492.3994140625, z=280.426513671875, yaw=170.3534698486328
Point #1255: x=-6394.24560546875, y=-3678.9365234375, z=199.55677795410156, yaw=-50.82942581176758
Point #1256: x=-6394.24560546875, y=-3678.9365234375, z=199.55677795410156, yaw=-50.82942581176758
Point #1257: x=-4735.05224609375, y=-4682.94189453125, z=209.8546600341797, yaw=153.97718811035156
Point #1258: x=-1626.453369140625, y=-10491.5908203125, z=280.4859619140625, yaw=-7.62230110168457
Point #1259: x=-1582.2769775390625, y=-10504.0576171875, z=281.16473388671875, yaw=162.9129638671875
Point #1260: x=-1582.2769775390625, y=-10504.0576171875, z=281.16473388671875, yaw=162.9129638671875
Point #1261: x=-1582.2769775390625, y=-10504.0576171875, z=281.16473388671875, yaw=162.9129638671875
Point #1262: x=2260.159912109375, y=-1411.296630859375, z=88.052734375, yaw=-110.5403060913086
Point #1263: x=-6952.4765625, y=808.7545776367188, z=124.38453674316406, yaw=-160.18235778808594
Point #1264: x=-240.5314178466797, y=-4797.38232421875, z=188.58265686035156, yaw=44.432037353515625
Point #1265: x=90.10918426513672, y=-4478.1337890625, z=182.19366455078125, yaw=-135.56796264648438
Point #1266: x=34.231258392333984, y=-3815.100830078125, z=169.252685546875, yaw=-46.848358154296875
Point #1267: x=34.231258392333984, y=-3815.100830078125, z=169.252685546875, yaw=-46.848358154296875
Point #1268: x=345.68975830078125, y=-4131.09130859375, z=176.24044799804688, yaw=136.7816619873047
Point #1269: x=345.68975830078125, y=-4131.09130859375, z=176.24044799804688, yaw=136.7816619873047
Point #1270: x=-1429.8782958984375, y=-10767.638671875, z=285.3879089355469, yaw=167.22129821777344
Point #1271: x=-1641.73876953125, y=-10715.5419921875, z=285.3748474121094, yaw=-13.039641380310059
Point #1272: x=-1641.73876953125, y=-10715.5419921875, z=285.3748474121094, yaw=-13.039641380310059
Point #1273: x=8244.3818359375, y=-2198.45458984375, z=53.27943801879883, yaw=-63.04743576049805
Point #1274: x=3199.396240234375, y=-14401.7734375, z=253.51663208007812, yaw=-47.0660400390625
Point #1275: x=4747.86572265625, y=1076.6363525390625, z=55.72877502441406, yaw=77.26593017578125
Point #1276: x=4790.67431640625, y=1250.190185546875, z=49.00767517089844, yaw=-102.73406219482422
Point #1277: x=-454.45440673828125, y=-3729.463623046875, z=166.88589477539062, yaw=27.202001571655273
Point #1278: x=5097.45751953125, y=1010.1321411132812, z=49.12471008300781, yaw=-109.41535186767578
Point #1279: x=5097.45751953125, y=1010.1321411132812, z=49.12471008300781, yaw=-109.41535186767578
Point #1280: x=5097.45751953125, y=1010.1321411132812, z=49.12471008300781, yaw=-109.41535186767578
Point #1281: x=5087.78955078125, y=994.2607421875, z=49.75150680541992, yaw=68.42704010009766
Point #1282: x=8332.330078125, y=-2668.16796875, z=55.77342224121094, yaw=-60.6358757019043
Point #1283: x=7990.556640625, y=-2857.146484375, z=57.5894775390625, yaw=-156.63157653808594
Point #1284: x=7990.556640625, y=-2857.146484375, z=57.5894775390625, yaw=-156.63157653808594
Point #1285: x=7990.556640625, y=-2857.146484375, z=57.5894775390625, yaw=-156.63157653808594
Point #1286: x=7976.4912109375, y=-2860.094970703125, z=57.96073532104492, yaw=28.99299430847168
Point #1287: x=7963.0478515625, y=-2873.016845703125, z=58.25503921508789, yaw=-142.83984375
Point #1288: x=7923.6875, y=-2923.750244140625, z=57.58015441894531, yaw=70.45955657958984
Point #1289: x=7923.6875, y=-2923.750244140625, z=57.58015441894531, yaw=70.45955657958984
Point #1290: x=7923.6875, y=-2923.750244140625, z=57.58015441894531, yaw=70.45955657958984
Point #1291: x=7428.08056640625, y=-1576.4296875, z=51.68647766113281, yaw=119.96957397460938
Point #1292: x=2885.474853515625, y=2089.118408203125, z=69.308349609375, yaw=98.38340759277344
Point #1293: x=2887.576416015625, y=2115.40625, z=67.50675964355469, yaw=-86.51824951171875
Point #1294: x=8162.74853515625, y=-2770.0126953125, z=53.60355758666992, yaw=37.75666427612305
Point #1295: x=-1367.375244140625, y=-8175.3291015625, z=183.05010986328125, yaw=-133.25074768066406
Point #1296: x=-1367.375244140625, y=-8175.3291015625, z=183.05010986328125, yaw=-133.25074768066406
Point #1297: x=-1486.7362060546875, y=-8297.1005859375, z=187.60800170898438, yaw=46.7492561340332
Point #1298: x=327.4176940917969, y=-6322.244140625, z=146.94439697265625, yaw=135.46145629882812
Point #1299: x=-1492.44580078125, y=-8308.279296875, z=188.08889770507812, yaw=-133.25074768066406
Point #1300: x=-1492.44580078125, y=-8308.279296875, z=188.08889770507812, yaw=-133.25074768066406
Point #1301: x=-2762.587646484375, y=-12889.6005859375, z=279.6721496582031, yaw=92.66107940673828
Point #1302: x=-2762.587646484375, y=-12889.6005859375, z=279.6721496582031, yaw=92.66107940673828
Point #1303: x=7102.541015625, y=-2381.618408203125, z=58.2541618347168, yaw=-134.02694702148438
Point #1304: x=3738.836181640625, y=1081.527099609375, z=57.7824592590332, yaw=88.2923812866211
Point #1305: x=3747.5810546875, y=1257.4088134765625, z=61.341068267822266, yaw=-91.70761108398438
Point #1306: x=-2758.78662109375, y=-12902.2412109375, z=279.4409484863281, yaw=-89.92951965332031
Point #1307: x=-2758.78662109375, y=-12902.2412109375, z=279.4409484863281, yaw=-89.92951965332031
Point #1308: x=-4112.6123046875, y=-14748.0810546875, z=341.97711181640625, yaw=17.37906837463379
Point #1309: x=-4112.6123046875, y=-14748.0810546875, z=341.97711181640625, yaw=17.37906837463379
Point #1310: x=-6958.87744140625, y=801.9949951171875, z=124.36210632324219, yaw=105.57408142089844
Point #1311: x=330.2148742675781, y=-6313.73779296875, z=146.70266723632812, yaw=-141.9810028076172
Point #1312: x=-4124.66552734375, y=-14755.5205078125, z=342.22076416015625, yaw=-162.6209259033203
Point #1313: x=-6576.0322265625, y=-10496.33203125, z=400.6723327636719, yaw=-13.877596855163574
Point #1314: x=-6576.0322265625, y=-10496.33203125, z=400.6723327636719, yaw=-13.877596855163574
Point #1315: x=-39.97166442871094, y=-5152.3544921875, z=194.9984893798828, yaw=52.9130744934082
Point #1316: x=-39.97166442871094, y=-5152.3544921875, z=194.9984893798828, yaw=52.9130744934082
Point #1317: x=-39.97166442871094, y=-5152.3544921875, z=194.9984893798828, yaw=52.9130744934082
Point #1318: x=5.788732051849365, y=-5115.81787109375, z=192.84677124023438, yaw=-148.8234405517578
Point #1319: x=-1992.53466796875, y=-10908.7744140625, z=289.4174499511719, yaw=-103.91609954833984
Point #1320: x=8337.7421875, y=-2684.35595703125, z=55.61419677734375, yaw=121.27864837646484
Point #1321: x=7234.6572265625, y=-1652.136474609375, z=52.76430892944336, yaw=24.902080535888672
Point #1322: x=7388.47412109375, y=-1584.5889892578125, z=51.126644134521484, yaw=-155.09793090820312
Point #1323: x=-1116.6898193359375, y=-3427.27734375, z=156.81704711914062, yaw=118.79875946044922
Point #1324: x=4137.18017578125, y=1541.7940673828125, z=56.935462951660156, yaw=88.55657196044922
Point #1325: x=4137.18017578125, y=1541.7940673828125, z=56.935462951660156, yaw=88.55657196044922
Point #1326: x=4137.18017578125, y=1541.7940673828125, z=56.935462951660156, yaw=88.55657196044922
Point #1327: x=4140.85986328125, y=1546.6680908203125, z=56.66351318359375, yaw=-92.73088073730469
Point #1328: x=7180.28173828125, y=-15971.3759765625, z=293.5487976074219, yaw=-161.70059204101562
Point #1329: x=-2004.1285400390625, y=-10912.912109375, z=289.14141845703125, yaw=-13.868352890014648
Point #1330: x=7685.27783203125, y=-2146.349609375, z=54.84280776977539, yaw=23.029953002929688
Point #1331: x=7685.27783203125, y=-2146.349609375, z=54.84280776977539, yaw=23.029953002929688
Point #1332: x=7685.27783203125, y=-2146.349609375, z=54.84280776977539, yaw=23.029953002929688
Point #1333: x=7738.8486328125, y=-2136.7880859375, z=56.70271682739258, yaw=-172.7079315185547
Point #1334: x=6930.94873046875, y=-714.3130493164062, z=44.924705505371094, yaw=119.9695053100586
Point #1335: x=-4733.51611328125, y=-4679.796875, z=209.8546600341797, yaw=-26.022932052612305
Point #1336: x=4138.49462890625, y=1565.53125, z=55.55799865722656, yaw=89.320556640625
Point #1337: x=4141.93701171875, y=1570.8690185546875, z=55.37275314331055, yaw=-88.09375
Point #1338: x=4141.93701171875, y=1570.8690185546875, z=55.37275314331055, yaw=-88.09375
Point #1339: x=4141.93701171875, y=1570.8690185546875, z=55.37275314331055, yaw=-88.09375
Point #1340: x=318.07208251953125, y=-6318.7890625, z=146.85537719726562, yaw=38.01962661743164
Point #1341: x=19.447296142578125, y=-3814.862060546875, z=169.09461975097656, yaw=39.99111557006836
Point #1342: x=-1823.12109375, y=-11905.2822265625, z=308.3287658691406, yaw=-93.80777740478516
Point #1343: x=-1827.5794677734375, y=-11926.8271484375, z=308.6448974609375, yaw=88.57997131347656
Point #1344: x=7327.75048828125, y=-525.9351806640625, z=44.47967529296875, yaw=120.15036010742188
Point #1345: x=4735.22802734375, y=1057.9114990234375, z=55.71531295776367, yaw=-11.597140312194824
Point #1346: x=9102.60546875, y=-5229.0615234375, z=73.07076263427734, yaw=-29.047359466552734
Point #1347: x=9102.60546875, y=-5229.0615234375, z=73.07076263427734, yaw=-29.047359466552734
Point #1348: x=10641.0625, y=-6719.94287109375, z=81.46842193603516, yaw=-137.88462829589844
